transaction_id,customer_id,transaction_amount,transaction_type,account_age,num_previous_frauds,merchant_risk_score,fraud_flag
3062,4260,9691.98032955736,In-Store,18,4,0.18127711686596681,0
3063,1974,8474.855950189116,Wire Transfer,9,3,0.23303451320314822,0
3064,2270,5841.449779621894,Online,17,1,0.9966164448555627,0
3065,3816,3913.437397706965,In-Store,13,2,0.4267371472295953,1
3066,1976,2310.496367691901,ATM,17,3,0.8248352066670015,0
3067,3733,5349.2140447840175,In-Store,11,3,0.74556364896536,0
3068,1620,3462.852620876376,ATM,17,0,0.607744944612583,0
3069,4643,736.7175314348033,Wire Transfer,9,4,0.5048319270083966,0
3070,1554,4767.445376263713,ATM,14,1,0.698747179264061,0
3071,4499,5715.150971269503,ATM,1,1,0.6257918475457633,0
3072,1549,6117.038288293178,In-Store,8,2,0.7605199644733799,0
3073,3410,747.4006709607494,Wire Transfer,2,1,0.9944587047988331,0
3074,4841,4836.27071974044,In-Store,4,2,0.38341019933896736,0
3075,1593,6562.571371990258,Wire Transfer,18,1,0.40055502910776075,0
3076,2419,9611.0300568836,In-Store,13,0,0.7202362687519092,0
3077,2756,260.20762679972256,Online,14,3,0.8600762880890309,0
3078,2942,6766.060191449914,In-Store,11,1,0.27095338008735464,0
3079,1622,632.7507259264195,ATM,11,3,0.8692172998303965,0
3080,4848,1596.8464373675138,In-Store,8,4,0.906789341297518,0
3081,4207,1741.3466369806915,ATM,12,3,0.45537615641991724,0
3082,1433,3295.4356451813032,In-Store,1,4,0.3398984893678075,0
3083,4919,8314.677354713538,In-Store,16,1,0.46052144322079636,1
3084,1317,8563.810176837056,ATM,18,0,0.2679630223998317,0
3085,3582,3755.7696073854045,Wire Transfer,1,0,0.15326711265068255,0
3086,2524,4318.715244244901,In-Store,18,3,0.8175287343286615,0
3087,4420,2178.1368139436436,Online,10,0,0.6128404590573432,0
3088,4130,4330.812772662545,Online,11,4,0.5446973050894932,0
3089,3825,2755.5959791942882,ATM,16,0,0.29258881774656775,0
3090,3187,1757.077625987684,ATM,5,0,0.597178948023081,0
3091,1892,1593.0960150460373,ATM,1,0,0.4614810456872416,0
3092,1627,7758.715042335297,Online,18,2,0.5555694521305845,0
3093,2227,1178.2944415837005,ATM,7,2,0.18171210922740527,0
3094,1157,6164.184371473363,ATM,1,3,0.9305269342443276,0
3095,2353,1683.1453128723704,Wire Transfer,2,1,0.787757789271146,0
3096,4021,8380.015796859274,Online,2,1,0.7670731302612849,0
3097,3243,2751.9260106865686,Wire Transfer,16,4,0.6236006115326385,0
3098,2454,458.48590040675106,Wire Transfer,8,4,0.30488978933881394,0
3099,3771,4526.21085495259,ATM,10,3,0.1932288993651385,0
3100,1552,9997.973156991504,Wire Transfer,16,2,0.42526034203842045,0
3101,2894,8133.239651745677,In-Store,5,0,0.4715237220815659,0
3102,4590,5706.922300606902,In-Store,4,2,0.7849264748814331,0
3103,1861,1902.4936965995246,In-Store,13,2,0.233317522298678,0
3104,3931,1183.8753263091642,Wire Transfer,8,3,0.8351565187040887,0
3105,2640,8387.119888954945,In-Store,13,2,0.49860249356477304,0
3106,2495,7879.196980204907,Online,5,1,0.8199621307204511,0
3107,3505,4627.2637660529535,In-Store,17,2,0.5452481473801567,0
3108,3867,4219.882771253422,In-Store,15,1,0.14638400707056975,0
3109,4116,7489.241164859722,Wire Transfer,7,4,0.647268161210169,0
3110,3085,5365.016115225154,Online,10,4,0.4844792655218707,0
3111,1675,4047.650824360813,Wire Transfer,3,3,0.5133728606240026,0
3112,4664,2524.691351917783,Online,16,0,0.8043288240937189,0
3113,3388,1234.4094140017953,Online,15,2,0.3003170693539625,0
3114,2593,5951.986782012201,Wire Transfer,6,0,0.12308380448186018,0
3115,1301,8262.227988647699,In-Store,10,1,0.35753704123536245,0
3116,3682,7464.3692945654175,ATM,7,0,0.23959935284166056,0
3117,4778,6966.221340136967,ATM,19,2,0.40943386755599354,0
3118,4264,9289.23257074247,In-Store,5,0,0.28721863194502373,0
3119,2937,3951.222259335986,ATM,7,0,0.18732738220898093,0
3120,1897,1380.8034956952768,ATM,3,0,0.8448150576411907,0
3121,1615,1028.4715407411372,Online,2,3,0.2884938920591547,0
3122,2647,9550.570640727363,Wire Transfer,19,0,0.4274271518859505,0
3123,1131,5893.7525162989405,Wire Transfer,2,2,0.10168623409132937,0
3124,2631,8109.824483602505,In-Store,19,2,0.7945331258570894,0
3125,2618,5360.242943212405,In-Store,18,0,0.5169501899740434,0
3126,4539,3990.9590208900554,Wire Transfer,1,3,0.8782095747340966,0
3127,2193,2010.6938121611736,ATM,9,1,0.14754575148372448,0
3128,4632,8565.519365981749,In-Store,16,0,0.24743196611127882,0
3129,1944,644.5172205500517,Online,8,3,0.33192430179354426,0
3130,1884,9003.326397161172,Wire Transfer,11,4,0.8993427641985464,0
3131,4718,2058.0776610060907,ATM,16,2,0.41863686071312856,0
3132,2288,105.21514877213558,Online,10,4,0.26820705276084833,0
3133,4270,1047.9321801390417,Wire Transfer,16,2,0.8213204315924436,0
3134,2306,8836.252035360185,Wire Transfer,13,1,0.3720913216355539,0
3135,4476,746.3347001440032,ATM,7,3,0.4146651837448412,0
3136,2570,3558.8534615786175,In-Store,1,1,0.6891562873516268,0
3137,4927,2510.662544362463,Online,14,4,0.44543517045633785,0
3138,4551,378.1779743290518,Online,9,3,0.11482225607379576,0
3139,4275,5319.353871055216,Online,14,4,0.9902402734390179,0
3140,1470,9983.345793091363,Wire Transfer,4,0,0.3147912606436347,0
3141,2955,8531.544725994418,ATM,9,4,0.3199266887537128,0
3142,4824,1697.2372927027675,ATM,2,1,0.22054520666451136,0
3143,3396,8844.316927229092,Wire Transfer,11,1,0.24216891233640725,0
3144,4906,4523.416876406924,Online,14,0,0.5517742539007572,0
3145,3090,2739.772961643609,Online,4,3,0.9457676140120918,0
3146,3823,6406.655670277895,ATM,3,4,0.7274804056856254,0
3147,3529,2174.781217220564,In-Store,10,4,0.6918206114511072,0
3148,4448,8797.72134933678,Wire Transfer,1,4,0.4253359995288116,0
3149,1077,6245.600078392789,In-Store,9,3,0.8317936376582974,0
3150,2059,1368.8585988892416,Online,13,1,0.5260179154259975,0
3151,4454,5710.782240765189,Wire Transfer,11,0,0.5117687125029571,0
3152,3863,5108.606713667973,Wire Transfer,10,3,0.995058545399999,0
3153,2197,4719.840753202843,In-Store,1,0,0.6480507259329129,0
3154,3975,3656.109455915229,Wire Transfer,13,2,0.8813631174931953,0
3155,1646,4747.313166508871,ATM,9,0,0.5721125229877759,0
3156,2353,5864.254721760708,In-Store,8,2,0.24555652769762074,0
3157,3699,7338.35746884598,ATM,13,0,0.9885339781709441,0
3158,2078,9179.577055375274,Online,8,2,0.690104077053786,0
3159,1763,453.39711226191037,In-Store,17,4,0.23381699848399495,0
3160,3326,5697.7467473933275,Wire Transfer,1,3,0.766044980177259,0
3161,1458,7522.220037255707,In-Store,12,4,0.49524028225074146,0
3162,1691,1164.3857923321625,ATM,12,1,0.8401498627406178,1
3163,3572,9115.862956620027,ATM,11,3,0.34936732438251494,0
3164,4787,2457.4477210458626,Online,11,4,0.9480884102498852,0
3165,2478,8334.985872902738,Wire Transfer,16,0,0.3675149733674906,0
3166,2844,6623.446584507812,Wire Transfer,5,3,0.9975456691472221,0
3167,4646,5599.870470978822,Online,9,0,0.730156704900378,0
3168,3539,8693.731305422752,ATM,10,4,0.97416045993519,0
3169,1073,9692.652551859745,Wire Transfer,11,3,0.7517447420638234,0
3170,2478,9971.337350885791,Wire Transfer,3,4,0.7787441284662111,0
3171,1818,6835.977340438215,ATM,11,1,0.20924044495632793,0
3172,2977,3397.919595430942,Online,8,4,0.11350794027829209,0
3173,1154,8748.245486718133,ATM,1,1,0.17776249400297556,0
3174,1518,6546.939606720063,Wire Transfer,17,4,0.49354718340003245,0
3175,1374,3240.058692111541,In-Store,16,3,0.4618718689888983,0
3176,4377,9324.32269835416,Online,16,0,0.26546132405179096,0
3177,4991,7479.027475626373,In-Store,3,3,0.13911299936068336,0
3178,1342,4533.749761568971,ATM,15,4,0.7228855794838038,0
3179,3712,4550.361025726546,Online,2,4,0.27806754258662064,0
3180,3091,9959.326419826893,Online,11,4,0.9807025928722369,0
3181,1547,3743.353954019246,Online,9,2,0.19310095380736958,0
3182,4512,949.8659721851299,ATM,5,1,0.4272042877826171,0
3183,2120,5390.229586775941,Online,3,0,0.5310323860914097,1
3184,3212,8849.691965126538,Online,8,1,0.2966447821483064,0
3185,3793,5849.352662621153,Wire Transfer,6,4,0.5530073963601445,1
3186,4174,7932.943852610653,Online,7,4,0.21202835842804935,0
3187,1435,558.0983455685226,Wire Transfer,12,1,0.10147688517776707,0
3188,4452,6737.213467886619,Online,7,1,0.7283821764694012,0
3189,3494,801.1492245291868,ATM,9,1,0.8510934693889081,0
3190,2030,5568.003240190879,Online,9,2,0.6172246400207951,0
3191,4165,4982.696682719081,Online,1,1,0.30565140663622126,0
3192,1443,9456.58820913068,ATM,3,4,0.4551064952837639,0
3193,1478,1333.31936272518,Online,5,0,0.6636658487585584,0
3194,4704,104.8191717121911,In-Store,11,3,0.12929508608217458,0
3195,2900,1382.173989043218,Online,4,1,0.18480211477716396,0
3196,2517,1715.3543539996913,Online,12,1,0.9623762503216959,0
3197,1036,2516.6055606162113,Wire Transfer,1,1,0.7106791786733324,0
3198,2556,8152.736680357482,Wire Transfer,1,0,0.7272977139227568,0
3199,1097,3775.0395370524993,In-Store,13,1,0.19225305252444114,0
3200,3861,8409.16830401869,ATM,5,1,0.3096540361623433,0
3201,2044,2726.6192605249284,Online,2,1,0.452032168865084,0
3202,2255,8606.80577098584,Wire Transfer,19,0,0.28471118183716215,0
3203,1467,90.82352605922026,In-Store,7,3,0.8285141899271821,0
3204,1353,9346.00935054304,ATM,16,4,0.6457999432097746,0
3205,1071,7463.031719030573,Wire Transfer,4,0,0.27714783417221,0
3206,2375,4133.177492864233,ATM,18,1,0.7938169598564134,0
3207,2075,5777.576842645237,In-Store,11,2,0.5866480865986461,0
3208,2245,9330.837574184443,ATM,16,0,0.28706626251589373,0
3209,2023,5829.777583372191,ATM,10,1,0.8585681645328689,0
3210,2820,2293.399551261873,In-Store,2,1,0.28896788585136945,0
3211,4396,5733.010287159281,ATM,10,4,0.7215651865541679,0
3212,1989,8715.75846445886,In-Store,3,0,0.45991851318018206,0
3213,1459,9874.625284654674,ATM,12,0,0.7745147856667743,0
3214,2190,5844.991856457312,Wire Transfer,2,4,0.48111518605686254,0
3215,2306,1564.8952963115667,Wire Transfer,8,2,0.35795552783906115,0
3216,3548,7719.806887136718,Wire Transfer,18,2,0.9649048799164961,0
3217,1716,9969.144325629826,Wire Transfer,9,3,0.7828501078861455,0
3218,1366,4741.623087969719,In-Store,11,3,0.8448836347874868,0
3219,4721,3843.4903426270916,ATM,3,4,0.38159984578219297,0
3220,4107,5529.481452690611,In-Store,8,0,0.41315537054928597,0
3221,1606,1656.0141366698247,Online,5,1,0.2555247381467918,0
3222,3575,9713.121011190851,ATM,15,2,0.5020705564492522,0
3223,4046,8384.963510558337,In-Store,10,0,0.9972683238436179,0
3224,1748,1138.77720162898,ATM,14,3,0.6305382298776673,0
3225,2699,9451.364158318185,ATM,5,2,0.7518248513424516,0
3226,1601,9428.766380806213,Online,18,1,0.7637435904403224,0
3227,1619,3170.383950086573,Wire Transfer,12,3,0.2825161122009734,0
3228,4667,6195.229210352682,ATM,3,1,0.15042477080909977,0
3229,1254,1116.435310706869,ATM,8,3,0.20943473185246034,0
3230,3977,851.0720900201516,Online,14,1,0.7477221600180448,0
3231,3724,5022.927663861001,In-Store,1,2,0.5102129610439476,0
3232,2223,506.2839095604182,Wire Transfer,4,4,0.9142116896219662,0
3233,1835,8750.16718366634,In-Store,8,1,0.42985220010732084,0
3234,2850,9281.672854967008,In-Store,13,2,0.1924045969955981,0
3235,1668,682.3910501188265,In-Store,16,0,0.971621542155033,0
3236,4102,482.3743794774908,Wire Transfer,16,0,0.4606354054244798,0
3237,4649,2221.964032632443,In-Store,9,3,0.8633804645678501,0
3238,3648,9300.284005531263,In-Store,19,4,0.1414427790220623,0
3239,3533,7692.456123423615,Wire Transfer,8,3,0.4234118732604595,0
3240,3306,6768.212894649323,Wire Transfer,19,1,0.6349485987657724,0
3241,1252,7765.708629269953,Online,1,4,0.5716845450966708,0
3242,1493,2002.7730512219791,In-Store,13,1,0.7549271023097063,0
3243,4305,2573.3177456047288,Online,13,2,0.8947388901785892,0
3244,2130,3183.1100724899998,ATM,4,4,0.7827400908859964,0
3245,2604,6054.608476051506,Online,10,0,0.37910393100106543,0
3246,3837,6086.118455156522,Online,11,2,0.972404674789392,0
3247,1335,2093.9911939608864,Online,14,2,0.9271618813223991,0
3248,4784,4372.904459076341,Online,5,1,0.6670326788737921,0
3249,3100,6903.298689746015,In-Store,13,3,0.5589802214865325,0
3250,2776,3103.0967126957657,ATM,15,1,0.5647781504805499,0
3251,2867,764.0160180592555,ATM,17,2,0.7616791755690054,0
3252,3734,1981.9258910550918,Wire Transfer,16,4,0.5350821682052294,0
3253,4113,1655.7088392136232,ATM,1,0,0.9878160062377224,0
3254,4331,6323.108463372165,Online,12,2,0.7394473083013956,0
3255,4440,694.8043823565906,Wire Transfer,19,3,0.31435529825079467,0
3256,1209,8848.648257709363,Online,7,3,0.6926301791074614,0
3257,4537,853.0275151873805,In-Store,5,4,0.5359923632876497,0
3258,4113,5983.118285740129,In-Store,8,3,0.24386969459002988,0
3259,2012,9296.031025339116,ATM,4,4,0.5669528420248446,0
3260,2376,633.6050577673852,Online,14,3,0.8730852823727748,0
3261,3729,3837.2177228122664,Online,6,1,0.12216835523166034,0
3262,1893,3286.1784717008986,Online,19,0,0.8661189123491515,0
3263,2282,3448.645650987845,Wire Transfer,4,0,0.7166429623915125,0
3264,1336,6007.111539465084,Wire Transfer,10,2,0.7530957846548559,0
3265,3763,2628.4099236658885,Wire Transfer,19,2,0.9033680758361501,0
3266,2418,282.9563432732216,ATM,10,1,0.9493468726186395,0
3267,3896,9623.12761405473,ATM,13,1,0.36562603612504563,0
3268,1674,7490.272097792692,Online,3,0,0.9272146705718407,0
3269,1104,1359.9246464343828,Online,8,2,0.29488631464021253,0
3270,4761,4557.016966560857,ATM,10,2,0.2299376532624153,0
3271,1702,636.590114791374,Wire Transfer,2,0,0.5993579440364669,0
3272,2147,288.28475066097167,Wire Transfer,1,4,0.9348909785404045,0
3273,4781,484.64219702880104,Wire Transfer,10,1,0.1489489001386861,0
3274,4170,7560.2195474723,Wire Transfer,13,2,0.5752216560963661,0
3275,3053,4454.790333098513,Wire Transfer,1,0,0.7106573214617411,0
3276,3847,8445.525182860432,ATM,2,1,0.7708810580840706,0
3277,2290,3059.098889703073,In-Store,10,0,0.5535269141113802,0
3278,4114,7755.46416227282,In-Store,4,4,0.6174149827758332,0
3279,4878,788.5662339215197,In-Store,7,3,0.5083125135597365,0
3280,3700,6354.730494640478,Online,5,2,0.7509341200055447,0
3281,2292,3612.413116657719,Online,16,1,0.44131811942567345,0
3282,3598,2774.4820167401203,Wire Transfer,7,0,0.35235205084135657,0
3283,3989,8152.939850564753,Online,9,0,0.33649024711305053,0
3284,1673,528.7019748616909,ATM,9,1,0.6880469419548325,0
3285,2218,9495.819292255375,In-Store,11,2,0.9321291063410853,0
3286,3975,7857.600202965976,ATM,17,2,0.34627977753568173,0
3287,3371,3562.536646532976,ATM,11,0,0.32485018865684756,0
3288,3663,9913.41658463063,ATM,9,2,0.7440958464229757,0
3289,1756,2032.8674987858508,Wire Transfer,19,3,0.1082263100750303,0
3290,2088,4030.1159927987023,Wire Transfer,8,4,0.8508030428494118,0
3291,1200,8849.946567564699,Wire Transfer,5,4,0.44135385838742114,0
3292,4952,9968.10277717724,Online,6,3,0.9115112117516241,0
3293,1241,2398.7370852322447,Wire Transfer,19,2,0.7377046767024968,0
3294,4078,7433.702929669681,Online,11,0,0.8134586838605781,0
3295,4290,3064.2360130491898,ATM,2,2,0.25407985705393615,0
3296,3050,7667.0619804289245,In-Store,3,1,0.4277630616230538,0
3297,3901,1261.587307854455,Wire Transfer,2,1,0.3525135744889466,0
3298,2487,3368.337638407913,Online,13,2,0.7435919732203446,0
3299,1967,759.245859689289,Online,11,3,0.12046936529964385,0
3300,4012,4924.050233200474,Wire Transfer,11,1,0.6573048282975832,1
3301,3352,7017.990522009944,Wire Transfer,13,4,0.8812933419168463,0
3302,1313,3792.374722334147,ATM,19,0,0.13934365041037183,0
3303,3525,6151.022080773437,Online,13,3,0.3616247601800907,0
3304,3843,5695.176754901793,In-Store,1,1,0.28715395477475636,0
3305,1882,2953.0192089995267,ATM,13,0,0.9982864662485493,0
3306,4482,4872.914097130872,Online,6,4,0.987061902612723,0
3307,1497,699.5002395615813,ATM,8,1,0.2118896770538206,0
3308,2557,4604.533664962575,ATM,19,1,0.2752932571875123,0
3309,4677,4587.3130481822955,Wire Transfer,14,0,0.120666585866647,0
3310,4428,296.89192946558734,In-Store,6,0,0.6096070978522251,0
3311,3118,5143.593748683866,In-Store,17,2,0.7172591016857875,0
3312,2905,7379.559722909618,Online,2,1,0.6890572497636153,0
3313,4805,4527.999226617567,ATM,16,4,0.33399471814859094,0
3314,4084,6463.7949585357355,Wire Transfer,5,0,0.2829689395542421,0
3315,3453,5328.885476999132,Online,6,3,0.15016632450833883,0
3316,2994,7853.935958627048,Online,2,1,0.6693950521988266,0
3317,2540,5149.408099904813,Online,5,3,0.3209502638718066,0
3318,4093,3322.77405092788,In-Store,10,1,0.17984551410639438,0
3319,2998,8277.412008072688,ATM,19,0,0.419061126946044,0
3320,3942,685.5379327193435,ATM,1,2,0.23362178627242475,0
3321,2332,2901.6678962920846,Wire Transfer,6,1,0.55561900499376,0
3322,4366,5918.929471314737,In-Store,16,0,0.23420651392204314,0
3323,2572,8561.70490430317,In-Store,10,0,0.9897259547345153,0
3324,3078,730.6969535943673,Online,8,0,0.4020094808523894,0
3325,4133,969.5687980746711,Wire Transfer,19,3,0.5274040558156141,0
3326,2244,2831.0263623827236,Online,7,0,0.6369738445845239,0
3327,4430,3452.273822415899,Wire Transfer,15,3,0.8655679654667342,0
3328,4664,8436.947070295937,Wire Transfer,5,4,0.9531684676133605,0
3329,4454,9589.443139574872,In-Store,4,2,0.430266728269203,0
3330,4816,182.11459098078086,In-Store,19,0,0.48118300247871537,0
3331,2541,163.4075526395522,ATM,19,4,0.23586596835464627,0
3332,2640,8649.455185468116,ATM,10,0,0.2706839316274164,0
3333,2360,1364.8135629441051,ATM,8,4,0.7499959451481217,0
3334,3209,3399.968251020924,In-Store,1,0,0.49174954557691286,1
3335,2878,2759.383138380847,Online,13,2,0.8580413048761565,0
3336,1563,2825.8634789374073,Wire Transfer,7,0,0.5762312382961141,0
3337,3205,3292.633062524304,Wire Transfer,2,3,0.354431926508177,0
3338,3060,3367.101378300167,ATM,9,0,0.711377494055386,0
3339,2209,6205.35683549176,Wire Transfer,19,1,0.5254878714718513,0
3340,1733,6291.553248061274,Wire Transfer,9,3,0.9012007619115897,0
3341,1752,5233.691047213855,In-Store,17,4,0.4346602015176567,0
3342,3356,8586.830342356967,In-Store,18,0,0.329212604236566,0
3343,1147,8458.261745353464,Wire Transfer,10,0,0.49549500990243045,0
3344,2925,2180.0018332478503,Online,1,0,0.8641480971488529,0
3345,2020,5440.9591796296945,ATM,11,1,0.8419662511734816,0
3346,2078,7840.532544497618,Wire Transfer,19,2,0.9041258205524181,0
3347,3974,8670.074624201436,Wire Transfer,19,2,0.8646782354404163,0
3348,3618,2559.3058729999048,ATM,2,3,0.3971231965452561,1
3349,4986,4946.060492480709,In-Store,5,3,0.6330096067723157,0
3350,2733,5255.022562221526,ATM,3,1,0.8152318247402986,0
3351,4681,6999.386799016754,Online,13,1,0.8552003859407015,0
3352,3715,3309.2897776250447,Wire Transfer,7,1,0.4615808387605096,0
3353,2785,2941.5834749240294,Wire Transfer,11,4,0.5622329972830696,0
3354,4980,7058.918882156557,Wire Transfer,17,1,0.3616016683781491,0
3355,1691,3999.3614811837106,ATM,1,1,0.7280500361082425,0
3356,3557,50.1992354266307,Online,4,1,0.7046744912426868,0
3357,3633,9379.08732425083,Wire Transfer,1,1,0.6313516227708225,0
3358,4644,1504.9585021060172,In-Store,9,2,0.6645824529471182,0
3359,3984,1494.8548183973962,Online,18,0,0.9087877142493257,0
3360,3092,8185.474357364241,Online,17,0,0.8380466721424021,0
3361,4718,3361.673281506933,Online,19,2,0.21233735862986025,0
3362,2745,3288.471313116461,Online,15,1,0.6784662404726015,0
3363,3133,6227.730119729108,In-Store,10,4,0.24543345351785661,0
3364,2805,599.7961428843374,Online,12,4,0.23355670681582283,0
